,property_id,price,neighbourhood,room_type,minimum_nights,number_of_reviews,reviews_per_month,availability_365,host_id,calculated_host_listings_count,arp_2019
22853,18505594,44,crown heights,Private room,3,104,4.0,0,31658624,2,2321.0
22854,18506292,615,upper west side,Entire home,5,46,1.78,282,10605984,1,3749.0
22855,18506359,260,williamsburg,Entire home,2,34,1.31,330,123953239,2,3352.0
22856,18506841,275,harlem,Entire home,3,89,3.41,96,75279920,1,2609.0
22857,18507671,75,upper west side,Shared room,30,0,0.0,0,5440952,1,3749.0
22858,18507990,45,woodside,Private room,2,30,1.23,242,38604449,2,2220.0
22859,18508209,42,schuylerville,Private room,4,22,1.18,147,1635983,3,
22860,18508470,43,parkchester,Private room,2,71,2.71,59,33434914,4,1687.0
22861,18508959,200,williamsburg,Entire home,2,32,1.25,8,18280205,1,3352.0
22862,18510340,79,upper east side,Entire home,4,5,0.19,128,112081278,1,3372.0
22863,18515889,70,bushwick,Private room,10,4,0.17,44,128517263,3,2553.0
22864,18516072,139,upper west side,Private room,31,0,0.0,83,671187,1,3749.0
22865,18516103,100,west village,Private room,4,1,0.04,0,128210772,1,5794.0
22866,18517584,137,greenpoint,Entire home,4,0,0.0,0,550009,1,3974.0
22867,18518678,175,morningside heights,Private room,5,2,0.08,0,371654,1,2250.0
22868,18519818,40,flatbush ditmas park,Private room,2,12,0.47,0,8821726,1,2231.0
22869,18520516,300,williamsburg,Entire home,4,11,0.44,94,19355895,1,3352.0
22870,18521860,180,park slope,Entire home,2,67,2.88,289,7797101,1,3172.0
22871,18522181,180,bushwick,Entire home,2,54,2.15,308,106454216,2,2553.0
22872,18522547,149,bushwick,Entire home,1,30,1.13,284,128424841,1,2553.0
22873,18523182,58,bedford stuyvesant,Private room,1,17,0.65,0,57060982,1,2442.0
22874,18523629,125,flatbush ditmas park,Entire home,20,0,0.0,4,3413858,1,2231.0
22875,18523918,235,williamsburg,Entire home,1,57,7.04,228,49562545,2,3352.0
22876,18525915,206,upper east side,Entire home,31,2,0.35,327,113805886,33,3372.0
22877,18526162,199,sunnyside,Entire home,5,91,3.48,57,75360607,2,2544.0
22878,18527060,40,bedford stuyvesant,Private room,28,6,0.32,197,39652113,1,2442.0
22879,18527437,120,ridgewood,Entire home,3,3,0.12,0,2266961,1,2287.0
22880,18535402,38,bayside,Private room,1,86,4.19,346,21250331,3,2176.0
22881,18540170,100,highbridge,Private room,2,107,4.12,344,128692351,5,1954.0
22882,18540856,100,bedford stuyvesant,Entire home,6,18,0.69,0,3063938,1,2442.0
22883,18541736,175,west village,Entire home,4,1,0.04,0,4914270,1,5794.0
22884,18542490,171,crown heights,Entire home,3,61,2.59,267,386263,2,2321.0
22885,18543045,169,east village,Private room,4,29,1.14,220,7130003,2,3241.0
22886,18543400,60,bedford stuyvesant,Private room,2,47,1.81,77,95341869,1,2442.0
22887,18544441,94,hells kitchen,Private room,2,4,0.15,0,27266433,1,3796.0
22888,18546552,88,sheepshead bay,Entire home,4,1,0.04,0,12627412,1,1818.0
22889,18546787,65,hunts point,Private room,4,36,1.36,365,127501584,1,1243.0
22890,18547076,134,greenwich village,Entire home,7,0,0.0,0,3137526,2,3727.0
22891,18547663,419,east village,Entire home,3,0,0.0,0,13008402,1,3241.0
22892,18548112,90,greenwich village,Private room,5,69,2.62,137,12831071,1,3727.0
22893,18548561,140,williamsburg,Entire home,3,7,0.27,0,7445657,1,3352.0
22894,18549136,198,upper west side,Entire home,2,2,0.08,0,7810471,1,3749.0
22895,18549222,78,ditmars steinway,Private room,2,69,2.65,166,128768798,1,2287.0
22896,18550111,65,williamsburg,Private room,1,2,0.09,272,118378908,6,3352.0
22897,18550366,65,murray hill,Private room,2,2,0.08,0,4075128,1,4040.0
22898,18550867,199,pelham gardens,Entire home,2,81,3.17,286,128785279,1,
22899,18550947,99,lower east side,Private room,2,10,0.38,0,128787072,1,4016.0
22900,18551084,70,williamsburg,Private room,1,13,0.49,0,128785861,2,3352.0
22901,18551196,75,bedford stuyvesant,Private room,2,1,0.04,0,115932140,1,2442.0
22902,18559902,350,midtown,Entire home,3,16,0.64,352,125021178,1,5794.0
22903,18560104,75,crown heights,Private room,1,13,0.51,0,7740184,1,2321.0
22904,18560569,199,harlem,Entire home,3,17,0.65,280,9727058,1,2609.0
22905,18560625,30,prospect lefferts gardens,Private room,30,1,0.05,0,128852127,1,2042.0
22906,18561200,70,harlem,Private room,3,65,2.47,0,1260642,1,2609.0
22907,18561365,120,clinton hill,Entire home,1,3,0.12,0,8146232,1,3057.0
22908,18561618,65,upper west side,Shared room,3,68,2.6,138,128860627,1,3749.0
22909,18561753,295,soho,Entire home,2,4,0.16,0,39829442,1,8880.0
22910,18562269,135,prospect heights,Entire home,3,3,0.48,0,24791132,1,4216.0
22911,18563383,67,hells kitchen,Private room,7,0,0.0,0,50916440,1,3796.0
22912,18564694,40,parkchester,Private room,2,62,2.38,44,33434914,4,1687.0
22913,18565097,70,williamsburg,Private room,2,10,0.38,0,128414475,3,3352.0
22914,18565588,60,prospect lefferts gardens,Private room,3,3,0.13,21,7157099,3,2042.0
22915,18565752,109,bedford stuyvesant,Entire home,1,148,5.59,20,52403444,3,2442.0
22916,18566324,50,inwood,Entire home,4,4,0.15,0,88207924,1,1787.0
22917,18566623,99,astoria,Entire home,2,68,2.69,0,128899126,1,2620.0
22918,18566802,105,hells kitchen,Shared room,1,1,0.04,0,11334992,1,3796.0
22919,18568023,45,bedford stuyvesant,Private room,2,0,0.0,0,17486785,1,2442.0
22920,18568171,70,bedford stuyvesant,Private room,1,54,2.15,197,54548000,2,2442.0
22921,18568551,150,williamsburg,Entire home,5,0,0.0,0,9285643,1,3352.0
22922,18569142,190,williamsburg,Entire home,30,0,0.0,1,128914189,2,3352.0
22923,18569279,150,upper east side,Entire home,2,17,0.71,338,4677247,1,3372.0
22924,18569422,70,crown heights,Private room,2,52,1.99,0,35741929,2,2321.0
22925,18570075,349,clinton hill,Entire home,2,52,1.99,361,99629743,2,3057.0
22926,18570121,79,williamsburg,Entire home,2,0,0.0,0,89331516,3,3352.0
22927,18571803,70,bedford stuyvesant,Private room,3,26,1.32,0,35998113,3,2442.0
22928,18572271,150,upper west side,Private room,6,5,0.21,0,6726364,2,3749.0
22929,18573121,232,midtown,Entire home,30,2,0.1,364,2856748,49,5794.0
22930,18577672,47,bushwick,Private room,4,1,0.04,0,23667219,2,2553.0
22931,18577989,45,bedford stuyvesant,Private room,1,4,0.15,0,38236150,1,2442.0
22932,18579416,200,chelsea,Entire home,2,3,0.12,0,11389260,1,6327.0
22933,18579690,278,forest hills,Entire home,2,16,0.62,0,30237517,6,2264.0
22934,18582592,195,park slope,Entire home,12,2,0.08,0,118366948,1,3172.0
22935,18582792,109,bedford stuyvesant,Entire home,1,146,5.57,21,52403444,3,2442.0
22936,18583072,65,fort greene,Private room,8,6,0.24,0,149929,5,3174.0
22937,18583467,80,washington heights,Private room,1,93,3.59,311,22059655,1,1954.0
22938,18583921,65,bushwick,Private room,25,6,0.24,0,5721788,1,2553.0
22939,18584089,100,harlem,Private room,1,4,0.15,365,129032819,1,2609.0
22940,18584180,180,chelsea,Entire home,3,24,1.12,14,21866971,1,6327.0
22941,18584411,299,midtown,Entire home,4,0,0.0,0,18212433,8,5794.0
22942,18584742,80,highbridge,Private room,2,100,3.86,338,128692351,5,1954.0
22943,18585458,105,east flatbush,Entire home,2,108,4.18,320,61673952,1,2131.0
22944,18585546,350,east harlem,Shared room,3,0,0.0,83,21372426,1,2664.0
22945,18585784,45,bushwick,Private room,1,2,0.08,0,11380126,1,2553.0
22946,18586018,315,williamsburg,Entire home,2,117,4.44,262,69124870,4,3352.0
22947,18586787,79,williamsburg,Private room,4,0,0.0,0,89331516,3,3352.0
22948,18586873,90,hells kitchen,Entire home,7,18,0.7,242,129062212,1,3796.0
22949,18587083,215,williamsburg,Private room,2,4,0.15,341,97543375,2,3352.0
22950,18591642,59,crown heights,Private room,15,1,0.04,333,126929216,3,2321.0
22951,18592160,200,lower east side,Entire home,2,24,0.91,6,23356363,1,4016.0
22952,18593138,90,prospect lefferts gardens,Private room,3,46,1.91,197,278576,2,2042.0
22953,18595831,545,rockaway park,Entire home,1,31,1.2,224,129133511,1,1743.0
22954,18596194,33,canarsie,Private room,2,1,0.04,0,12827876,1,1821.0
22955,18596197,125,hells kitchen,Entire home,30,3,0.45,339,51501835,31,3796.0
22956,18596546,100,inwood,Entire home,1,9,0.37,0,24338366,1,1787.0
22957,18596772,275,east village,Private room,2,8,0.31,0,5212097,2,3241.0
22958,18597408,45,bushwick,Private room,1,2,0.08,0,159936,1,2553.0
22959,18597754,199,greenpoint,Entire home,6,2,0.08,0,29134684,1,3974.0
22960,18597908,150,columbia st,Entire home,4,13,0.56,6,118880596,1,
22961,18599156,125,hells kitchen,Entire home,30,3,0.14,342,51501835,31,3796.0
22962,18599224,55,williamsburg,Private room,5,0,0.0,0,14376724,1,3352.0
22963,18599296,168,upper east side,Entire home,1,126,4.78,287,1692538,5,3372.0
22964,18599352,125,hells kitchen,Entire home,30,4,0.17,344,51501835,31,3796.0
22965,18600659,150,east flatbush,Private room,2,1,0.1,83,6423838,1,2131.0
22966,18601353,48,kensington,Private room,1,116,4.47,343,101258676,1,2042.0
22967,18602201,85,harlem,Private room,14,3,0.12,125,228252,2,2609.0
22968,18605919,80,williamsburg,Private room,1,6,0.24,0,3258630,1,3352.0
22969,18606237,43,stapleton,Private room,1,37,1.56,89,128338539,4,2176.0
22970,18609316,60,harlem,Private room,5,28,1.07,267,7055854,5,2609.0
22971,18609555,60,flatbush ditmas park,Private room,3,0,0.0,0,112118235,1,2231.0
22972,18610314,179,downtown brooklyn,Entire home,2,5,0.19,14,118124127,1,4438.0
22973,18610539,156,cobble hill,Entire home,31,10,0.39,0,34361146,1,2886.0
22974,18610543,153,park slope,Entire home,2,2,0.08,0,75567007,1,3172.0
22975,18610544,76,kips bay,Private room,1,0,0.0,0,32052979,1,3048.0
22976,18610554,2000,east harlem,Private room,6,0,0.0,219,7055854,5,2664.0
22977,18611347,55,harlem,Private room,90,0,0.0,365,129270031,1,2609.0
22978,18611605,145,gowanus,Private room,1,80,3.1,282,129273512,3,3026.0
22979,18611872,75,bushwick,Private room,2,80,3.11,3,1637060,1,2553.0
22980,18612291,65,morningside heights,Private room,4,0,0.0,0,16140828,1,2250.0
22981,18612722,199,williamsburg,Entire home,4,7,0.28,65,23297219,2,3352.0
22982,18612788,150,bedford stuyvesant,Entire home,4,0,0.0,0,14444,2,2442.0
22983,18612976,60,brownsville,Private room,6,26,1.0,90,13730809,3,1817.0
22984,18613550,70,east harlem,Private room,3,8,0.31,0,14614459,4,2664.0
22985,18613981,36,flushing,Private room,2,98,3.8,31,90289877,1,2264.0
22986,18614596,210,east village,Entire home,3,5,0.19,0,7318926,1,3241.0
22987,18615054,40,schuylerville,Private room,4,35,1.36,171,1635983,3,
22988,18615497,140,crown heights,Private room,1,1,0.04,0,41467596,1,2321.0
22989,18615898,120,theater district,Private room,1,8,2.09,5,23867523,1,4593.0
22990,18615903,95,williamsburg,Private room,3,69,2.63,56,1038989,2,3352.0
22991,18615964,90,bedford stuyvesant,Entire home,3,5,0.27,1,52816291,1,2442.0
22992,18616208,2900,upper west side,Entire home,1,0,0.0,180,55017405,1,3749.0
22993,18616217,199,west village,Entire home,4,24,0.95,35,22204359,1,5794.0
22994,18616234,70,east harlem,Private room,1,11,0.42,0,129317761,1,2664.0
22995,18616809,169,williamsburg,Entire home,5,1,0.04,0,89331516,3,3352.0
22996,18617060,30,bushwick,Private room,1,0,0.0,0,129159456,1,2553.0
22997,18617195,140,williamsburg,Entire home,3,19,0.73,218,1599261,1,3352.0
22998,18617676,110,lower east side,Entire home,3,19,0.73,34,129333453,1,4016.0
22999,18619857,30,jamaica,Private room,1,15,0.67,90,97794385,2,1954.0
23000,18624243,130,fort greene,Entire home,5,1,0.05,2,50605761,1,3174.0
23001,18625919,99,east new york,Entire home,2,145,5.84,356,129396046,1,1863.0
23002,18626606,200,upper west side,Entire home,4,10,0.43,68,129179250,1,3749.0
23003,18628912,170,upper east side,Entire home,1,20,0.77,0,27789935,1,3372.0
23004,18629326,110,kensington,Private room,1,0,0.0,0,4401058,1,2042.0
23005,18629621,100,bushwick,Entire home,1,0,0.0,0,83141510,1,2553.0
23006,18630660,133,east village,Entire home,3,5,0.19,0,49197104,1,3241.0
23007,18632197,75,washington heights,Private room,2,13,0.55,0,32772382,1,1954.0
23008,18632502,125,carroll gardens,Entire home,2,69,2.66,275,14505375,1,3194.0
23009,18632582,325,brooklyn heights,Entire home,2,12,0.46,39,2420586,1,4528.0
23010,18634847,50,bedford stuyvesant,Private room,2,19,0.76,4,21402517,1,2442.0
23011,18635370,50,north riverdale,Private room,365,0,0.0,363,91385196,1,2531.0
23012,18635942,120,upper east side,Entire home,1,89,3.43,9,55814053,1,3372.0
23013,18636030,50,morningside heights,Private room,1,0,0.0,0,87680800,1,2250.0
23014,18636622,100,sunnyside,Entire home,30,3,0.13,213,3617473,1,2544.0
23015,18637270,45,crown heights,Private room,3,8,0.31,0,31658624,2,2321.0
23016,18637912,94,east flatbush,Entire home,2,73,3.09,66,129497806,1,2131.0
23017,18638015,60,williamsburg,Private room,5,2,0.08,0,45934567,1,3352.0
23018,18638573,63,astoria,Private room,2,27,1.03,338,28290772,2,2620.0
23019,18638985,175,williamsburg,Entire home,3,9,0.4,11,25318403,3,3352.0
23020,18645286,26,crown heights,Private room,7,0,0.0,59,48157058,1,2321.0
23021,18646075,45,harlem,Private room,30,4,0.17,67,63417081,8,2609.0
23022,18646653,123,upper east side,Entire home,3,32,1.22,4,33786241,1,3372.0
23023,18647180,185,bedford stuyvesant,Entire home,3,1,0.04,0,7041731,1,2442.0
23024,18647217,55,morningside heights,Private room,3,103,3.93,18,128531725,2,2250.0
23025,18647731,133,east village,Entire home,7,9,0.35,0,46501846,1,3241.0
23026,18648243,75,harlem,Private room,2,41,1.57,1,128531725,2,2609.0
23027,18648360,450,prospect heights,Entire home,3,3,0.12,0,3990540,1,4216.0
23028,18648591,40,crown heights,Private room,1,0,0.0,0,97032243,1,2321.0
23029,18649105,90,astoria,Private room,3,17,0.65,334,44838931,2,2620.0
23030,18649351,400,williamsburg,Private room,1,44,2.19,77,69124870,4,3352.0
23031,18649806,62,astoria,Private room,3,27,1.03,154,44838931,2,2620.0
23032,18649822,287,gramercy park,Entire home,1,68,2.67,324,126470577,1,5217.0
23033,18650087,200,harlem,Entire home,1,78,3.0,84,21854022,1,2609.0
23034,18650569,58,williamsburg,Private room,1,96,3.82,79,35881969,2,3352.0
23035,18652220,325,williamsburg,Entire home,3,32,1.25,33,7147164,1,3352.0
23036,18652544,222,murray hill,Entire home,30,0,0.0,180,120762452,50,4040.0
23037,18655599,130,downtown brooklyn,Entire home,5,2,0.08,0,36522433,1,4438.0
23038,18655815,70,upper west side,Private room,7,1,0.04,0,72377141,3,3749.0
23039,18655886,44,bushwick,Private room,2,0,0.0,0,68017798,1,2553.0
23040,18655992,85,gowanus,Private room,1,0,0.0,0,23722638,2,3026.0
23041,18656413,85,financial district,Private room,1,3,0.12,0,110031106,1,5594.0
23042,18656661,52,midwood,Private room,2,12,0.46,0,19512029,1,2631.0
23043,18657209,60,east village,Private room,1,3,0.12,0,90824676,1,3241.0
23044,18662619,275,windsor terrace,Entire home,3,8,0.32,0,13524368,1,2442.0
23045,18662664,75,harlem,Private room,2,21,0.81,0,15578480,1,2609.0
23046,18662841,125,bedford stuyvesant,Entire home,1,0,0.0,0,30348931,1,2442.0
23047,18664875,475,gowanus,Entire home,7,4,0.17,72,129714819,1,3026.0
23048,18666583,50,crown heights,Private room,7,0,0.0,0,129723592,1,2321.0
23049,18666975,80,jamaica,Entire home,1,22,0.85,305,125557444,2,1954.0
23050,18667184,200,bedford stuyvesant,Entire home,3,4,0.17,250,129733507,1,2442.0
23051,18667956,70,bushwick,Private room,1,22,0.85,331,71224013,1,2553.0
23052,18668037,52,harlem,Private room,7,0,0.0,0,127731553,1,2609.0
23053,18668571,150,bushwick,Entire home,2,15,0.59,0,119170289,2,2553.0
23054,18668594,63,bedford stuyvesant,Private room,3,0,0.0,0,14046877,1,2442.0
23055,18669019,100,bushwick,Entire home,7,0,0.0,0,23149564,1,2553.0
23056,18669496,50,stapleton,Private room,1,25,1.03,73,128338539,4,2176.0
23057,18669801,69,long island city,Private room,1,3,0.12,0,119952908,1,3774.0
23058,18670480,116,bedford stuyvesant,Entire home,2,0,0.0,0,6356476,1,2442.0
23059,18671835,44,east elmhurst,Private room,1,141,10.19,47,129743937,2,2176.0
23060,18672921,60,washington heights,Private room,3,2,0.08,0,64780571,1,1954.0
23061,18673613,180,hells kitchen,Private room,1,7,0.27,0,7193271,1,3796.0
23062,18674105,95,east village,Entire home,3,2,0.08,0,129794391,1,3241.0
23063,18675061,70,upper west side,Private room,7,5,0.19,0,12033348,1,3749.0
23064,18675083,275,kips bay,Entire home,3,0,0.0,0,18408365,1,3048.0
23065,18675215,195,midtown,Entire home,3,14,0.58,0,18838868,1,5794.0
23066,18675599,45,bushwick,Private room,7,11,0.42,0,129812563,1,2553.0
23067,18676837,135,hells kitchen,Private room,3,65,2.92,25,64177548,1,3796.0
23068,18680331,145,morningside heights,Entire home,7,2,0.08,0,71515912,1,2250.0
23069,18682735,160,financial district,Entire home,2,0,0.0,0,10477693,1,5594.0
23070,18682763,98,bedford stuyvesant,Entire home,2,0,0.0,0,13608839,1,2442.0
23071,18683699,80,prospect lefferts gardens,Private room,1,24,0.92,0,11881734,1,2042.0
23072,18683879,150,murray hill,Entire home,30,3,0.2,180,120762452,50,4040.0
23073,18685854,60,baychester,Private room,1,0,0.0,0,129890157,2,2842.0
23074,18686269,430,williamsburg,Private room,6,0,0.0,0,119940669,1,3352.0
23075,18686390,128,east village,Entire home,1,13,0.5,0,12540615,1,3241.0
23076,18686501,55,upper west side,Shared room,2,0,0.0,0,63026371,1,3749.0
23077,18686508,60,east flatbush,Private room,1,5,0.19,342,129161153,1,2131.0
23078,18686817,89,bensonhurst,Private room,1,5,0.19,364,59407939,1,1754.0
23079,18688150,60,harlem,Private room,2,51,2.26,170,24906403,1,2609.0
23080,18689454,145,bushwick,Entire home,3,17,0.66,0,327033,2,2553.0
23081,18689588,97,bedford stuyvesant,Entire home,4,6,0.24,0,127767,1,2442.0
23082,18690466,45,tremont,Private room,2,49,1.95,324,127249880,2,
23083,18690651,50,harlem,Private room,7,0,0.0,0,68852295,1,2609.0
23084,18690921,110,little italy,Private room,1,166,6.37,71,129927411,2,2842.0
23085,18691084,65,williamsburg,Private room,7,1,0.05,0,30384022,1,3352.0
23086,18691204,175,williamsburg,Entire home,3,3,0.28,364,68472942,1,3352.0
23087,18691948,80,washington heights,Private room,4,4,0.15,0,41580455,1,1954.0
23088,18692028,325,downtown brooklyn,Entire home,2,94,3.67,166,128707088,1,4438.0
23089,18692321,126,bedford stuyvesant,Entire home,20,0,0.0,0,14444,2,2442.0
23090,18695104,104,lower east side,Private room,3,28,1.07,0,40225443,1,4016.0
23091,18699576,150,williamsburg,Entire home,2,2,0.08,0,14885787,1,3352.0
23092,18700004,85,crown heights,Private room,5,0,0.0,0,130005087,1,2321.0
23093,18701095,45,crown heights,Private room,2,19,0.73,0,130013537,1,2321.0
23094,18702075,60,williamsbridge,Private room,1,5,0.19,0,130021104,1,2315.0
23095,18704012,120,williamsburg,Private room,2,3,0.14,0,1038989,2,3352.0
23096,18704413,200,brooklyn heights,Entire home,2,80,3.14,271,130035533,1,4528.0
23097,18704805,235,east village,Entire home,30,1,0.07,307,22541573,87,3241.0
23098,18705087,180,hells kitchen,Entire home,2,36,1.4,2,104691618,1,3796.0
23099,18706173,160,bedford stuyvesant,Entire home,3,59,2.42,88,17859338,2,2442.0
23100,18706845,42,canarsie,Private room,1,29,1.13,35,97018938,2,1821.0
